Site_Index	Partition_Index	Rate_Category
1	1	2097
2	1	1584
3	1	1424
4	1	3572
5	1	4502
6	1	1527
7	1	1302
8	1	2430
9	1	7985
10	1	296
11	1	7788
12	1	3414
13	1	9531
14	1	6622
15	1	8502
16	1	1196
17	1	6774
18	1	3545
19	1	8707
20	1	8803
21	1	1532
22	1	3166
23	1	3792
24	1	317
25	1	9732
26	1	2042
27	1	963
28	1	1415
29	1	6638
30	1	6911
31	1	3576
32	1	4158
33	1	977
34	1	9345
35	1	4895
36	1	2839
37	1	5076
38	1	2302
39	1	8944
40	1	5983
41	1	8609
42	1	3476
43	1	9633
44	1	8068
45	1	8854
46	1	1735
47	1	9990
48	1	8131
49	1	3080
50	1	4756
51	1	9031
52	1	1957
53	1	6115
54	1	4878
55	1	9284
56	1	8993
57	1	4735
58	1	6294
59	1	4064
60	1	5720
61	1	8132
62	1	3473
63	1	4939
64	1	9318
65	1	9829
66	1	4149
67	1	9177
68	1	6127
69	1	5149
70	1	1149
71	1	508
72	1	5341
73	1	1544
74	1	454
75	1	6355
76	1	3376
77	1	5153
78	1	7023
79	1	807
80	1	9267
81	1	9461
82	1	3313
83	1	538
84	1	4196
85	1	678
86	1	3097
87	1	7954
88	1	2894
89	1	7237
90	1	3141
91	1	8965
92	1	6851
93	1	8639
94	1	9414
95	1	8217
96	1	9443
97	1	8055
98	1	6152
99	1	9756
100	1	1451
