Site_Index	Partition_Index	Rate_Category
1	1	5020
2	1	3168
3	1	2854
4	1	2707
5	1	1370
6	1	7195
7	1	5598
8	1	2588
9	1	6838
10	1	6084
11	1	6970
12	1	7545
13	1	200
14	1	1288
15	1	5287
16	1	548
17	1	5916
18	1	7887
19	1	2596
20	1	3593
21	1	1296
22	1	4572
23	1	4586
24	1	5924
25	1	1081
26	1	2007
27	1	5706
28	1	7270
29	1	3881
30	1	658
31	1	8569
32	1	7521
33	1	7222
34	1	8706
35	1	8567
36	1	3582
37	1	5293
38	1	8458
39	1	3972
40	1	6210
41	1	7743
42	1	7738
43	1	9284
44	1	1947
45	1	7467
46	1	7752
47	1	2639
48	1	9204
49	1	1011
50	1	899
51	1	8080
52	1	9657
53	1	5591
54	1	8629
55	1	4409
56	1	5471
57	1	7177
58	1	2365
59	1	9294
60	1	4851
61	1	4283
62	1	8635
63	1	3880
64	1	4096
65	1	1171
66	1	4541
67	1	7076
68	1	5375
69	1	7439
70	1	77
71	1	34
72	1	7006
73	1	2056
74	1	9699
75	1	5754
76	1	1186
77	1	2339
78	1	4152
79	1	8783
80	1	2701
81	1	1396
82	1	7563
83	1	5692
84	1	9782
85	1	8868
86	1	810
87	1	7881
88	1	7525
89	1	9387
90	1	1513
91	1	7154
92	1	2461
93	1	1895
94	1	6992
95	1	3897
96	1	6442
97	1	1427
98	1	5246
99	1	3838
100	1	6906
