Site_Index	Partition_Index	Rate_Category
1	1	1270
2	1	6619
3	1	3496
4	1	88
5	1	8492
6	1	6124
7	1	1455
8	1	482
9	1	1111
10	1	1491
11	1	6072
12	1	6280
13	1	6498
14	1	5527
15	1	1436
16	1	8892
17	1	2902
18	1	3839
19	1	6239
20	1	9448
21	1	3723
22	1	9961
23	1	6245
24	1	1322
25	1	8171
26	1	7501
27	1	1772
28	1	1699
29	1	2743
30	1	6527
31	1	6431
32	1	9495
33	1	9144
34	1	7581
35	1	1589
36	1	8352
37	1	2881
38	1	7901
39	1	3003
40	1	5494
41	1	4418
42	1	3059
43	1	4763
44	1	9920
45	1	1535
46	1	4687
47	1	8101
48	1	6173
49	1	4754
50	1	9461
51	1	6764
52	1	7040
53	1	2855
54	1	1685
55	1	4572
56	1	7264
57	1	7790
58	1	4856
59	1	6496
60	1	8653
61	1	3091
62	1	8985
63	1	3558
64	1	4486
65	1	4323
66	1	2024
67	1	6996
68	1	7684
69	1	2497
70	1	1421
71	1	5497
72	1	3114
73	1	7249
74	1	302
75	1	587
76	1	7466
77	1	5780
78	1	8952
79	1	528
80	1	5756
81	1	919
82	1	197
83	1	4514
84	1	4581
85	1	6914
86	1	7387
87	1	5155
88	1	589
89	1	313
90	1	4116
91	1	4031
92	1	290
93	1	1856
94	1	1601
95	1	1378
96	1	4960
97	1	1354
98	1	2685
99	1	2875
100	1	4271
