Site_Index	Partition_Index	Rate_Category
1	1	8354
2	1	5512
3	1	80
4	1	6773
5	1	8254
6	1	1043
7	1	1655
8	1	3094
9	1	868
10	1	7481
11	1	8610
12	1	9015
13	1	3101
14	1	105
15	1	7759
16	1	367
17	1	8360
18	1	1721
19	1	7480
20	1	2424
21	1	6790
22	1	9987
23	1	8318
24	1	6315
25	1	6912
26	1	5359
27	1	4230
28	1	4397
29	1	7549
30	1	2127
31	1	6749
32	1	5595
33	1	89
34	1	9600
35	1	5296
36	1	8481
37	1	1918
38	1	3341
39	1	2759
40	1	1054
41	1	4267
42	1	6719
43	1	5282
44	1	4595
45	1	3854
46	1	5647
47	1	8806
48	1	6976
49	1	9782
50	1	9733
51	1	403
52	1	5470
53	1	2218
54	1	8544
55	1	4048
56	1	170
57	1	8415
58	1	1614
59	1	3495
60	1	3570
61	1	6244
62	1	2311
63	1	9251
64	1	2741
65	1	1729
66	1	7812
67	1	7516
68	1	1334
69	1	8477
70	1	6696
71	1	9201
72	1	4030
73	1	1948
74	1	1606
75	1	6344
76	1	6950
77	1	9564
78	1	5489
79	1	1171
80	1	6602
81	1	7086
82	1	2790
83	1	3820
84	1	240
85	1	8415
86	1	8952
87	1	5025
88	1	3282
89	1	3595
90	1	9638
91	1	8488
92	1	9650
93	1	9971
94	1	3862
95	1	3039
96	1	4558
97	1	5250
98	1	296
99	1	1007
100	1	6804
