Site_Index	Partition_Index	Rate_Category
1	1	8142
2	1	1678
3	1	2102
4	1	9098
5	1	9667
6	1	2296
7	1	9427
8	1	5956
9	1	7223
10	1	9184
11	1	5810
12	1	6288
13	1	4863
14	1	9086
15	1	6570
16	1	3574
17	1	6477
18	1	1259
19	1	9386
20	1	131
21	1	794
22	1	821
23	1	7889
24	1	4757
25	1	4963
26	1	6620
27	1	5728
28	1	8352
29	1	5082
30	1	3366
31	1	2691
32	1	8597
33	1	7091
34	1	3561
35	1	4723
36	1	695
37	1	7040
38	1	2215
39	1	8882
40	1	121
41	1	6201
42	1	144
43	1	4048
44	1	9394
45	1	1734
46	1	3486
47	1	9429
48	1	4573
49	1	4806
50	1	2672
51	1	7308
52	1	5002
53	1	9245
54	1	4861
55	1	870
56	1	7564
57	1	6894
58	1	9134
59	1	9677
60	1	9482
61	1	5881
62	1	7713
63	1	8918
64	1	6631
65	1	6839
66	1	5120
67	1	8182
68	1	8430
69	1	5083
70	1	697
71	1	7030
72	1	1052
73	1	7273
74	1	4604
75	1	2628
76	1	8720
77	1	8658
78	1	3245
79	1	6926
80	1	8836
81	1	492
82	1	583
83	1	2541
84	1	5182
85	1	5853
86	1	620
87	1	7763
88	1	1917
89	1	3931
90	1	8859
91	1	6895
92	1	5291
93	1	37
94	1	8044
95	1	9615
96	1	648
97	1	7250
98	1	5223
99	1	2051
100	1	6245
