Site_Index	Partition_Index	Rate_Category
1	1	6884
2	1	4852
3	1	9357
4	1	7185
5	1	7793
6	1	901
7	1	9060
8	1	7120
9	1	2087
10	1	3321
11	1	3365
12	1	2170
13	1	1853
14	1	9876
15	1	3791
16	1	852
17	1	1550
18	1	7650
19	1	2396
20	1	323
21	1	10000
22	1	3767
23	1	2241
24	1	7442
25	1	9234
26	1	982
27	1	3713
28	1	6746
29	1	9558
30	1	445
31	1	1611
32	1	6304
33	1	8384
34	1	6300
35	1	5375
36	1	2755
37	1	2471
38	1	5851
39	1	9368
40	1	1210
41	1	893
42	1	6331
43	1	444
44	1	1851
45	1	3483
46	1	8962
47	1	1371
48	1	6318
49	1	3951
50	1	8860
51	1	426
52	1	8439
53	1	8780
54	1	3942
55	1	9103
56	1	5239
57	1	9301
58	1	1368
59	1	7963
60	1	8907
61	1	888
62	1	4552
63	1	1557
64	1	4215
65	1	1221
66	1	6096
67	1	3432
68	1	4097
69	1	7699
70	1	765
71	1	7533
72	1	5541
73	1	706
74	1	2640
75	1	3389
76	1	5898
77	1	4160
78	1	7076
79	1	8262
80	1	2515
81	1	9221
82	1	9498
83	1	1118
84	1	9808
85	1	1694
86	1	160
87	1	5283
88	1	283
89	1	4462
90	1	406
91	1	4349
92	1	4188
93	1	4871
94	1	5635
95	1	8617
96	1	5425
97	1	1676
98	1	9737
99	1	6840
100	1	8022
