Site_Index	Partition_Index	Rate_Category
1	1	252
2	1	3549
3	1	834
4	1	8240
5	1	2443
6	1	2020
7	1	9212
8	1	4518
9	1	5766
10	1	9182
11	1	7228
12	1	1954
13	1	5125
14	1	5820
15	1	9773
16	1	2274
17	1	5164
18	1	1803
19	1	3355
20	1	2572
21	1	7305
22	1	5921
23	1	2271
24	1	510
25	1	7227
26	1	3858
27	1	4609
28	1	6981
29	1	3882
30	1	3988
31	1	4432
32	1	4072
33	1	2137
34	1	8219
35	1	6746
36	1	8063
37	1	7859
38	1	3409
39	1	2725
40	1	52
41	1	4695
42	1	8139
43	1	7346
44	1	8649
45	1	5121
46	1	5441
47	1	4296
48	1	318
49	1	4519
50	1	8252
51	1	8692
52	1	4941
53	1	273
54	1	6222
55	1	5149
56	1	4319
57	1	6950
58	1	411
59	1	4734
60	1	1772
61	1	1436
62	1	4609
63	1	9008
64	1	6003
65	1	9762
66	1	766
67	1	3381
68	1	6600
69	1	560
70	1	1130
71	1	9662
72	1	4883
73	1	5511
74	1	6492
75	1	3008
76	1	8395
77	1	6454
78	1	6674
79	1	300
80	1	9134
81	1	2291
82	1	3089
83	1	1637
84	1	7555
85	1	4018
86	1	3043
87	1	4410
88	1	7321
89	1	9266
90	1	6703
91	1	2599
92	1	1434
93	1	9756
94	1	2723
95	1	477
96	1	8637
97	1	2934
98	1	5719
99	1	2743
100	1	9803
