Site_Index	Partition_Index	Rate_Category
1	1	6279
2	1	1214
3	1	762
4	1	6838
5	1	9209
6	1	6710
7	1	6115
8	1	8306
9	1	7600
10	1	9311
11	1	9365
12	1	8072
13	1	4281
14	1	2100
15	1	8787
16	1	8954
17	1	8928
18	1	726
19	1	6324
20	1	4953
21	1	2495
22	1	6299
23	1	6808
24	1	9455
25	1	2006
26	1	6687
27	1	3571
28	1	5500
29	1	3341
30	1	6278
31	1	158
32	1	2629
33	1	2737
34	1	3027
35	1	3741
36	1	7432
37	1	6093
38	1	1690
39	1	3917
40	1	6997
41	1	8101
42	1	7042
43	1	4312
44	1	3792
45	1	8056
46	1	8108
47	1	8938
48	1	6169
49	1	7772
50	1	2246
51	1	9287
52	1	3948
53	1	4318
54	1	7642
55	1	5228
56	1	6534
57	1	9001
58	1	3127
59	1	3401
60	1	9149
61	1	5368
62	1	8217
63	1	5137
64	1	63
65	1	2732
66	1	4468
67	1	6141
68	1	2898
69	1	2384
70	1	8117
71	1	6132
72	1	6414
73	1	2086
74	1	8061
75	1	9330
76	1	9917
77	1	5294
78	1	3535
79	1	1288
80	1	9980
81	1	4464
82	1	9827
83	1	3335
84	1	1799
85	1	4438
86	1	6854
87	1	3968
88	1	9527
89	1	4745
90	1	6415
91	1	9533
92	1	9037
93	1	8611
94	1	9261
95	1	8103
96	1	8383
97	1	9254
98	1	916
99	1	3365
100	1	9273
