Site_Index	Partition_Index	Rate_Category
1	1	4978
2	1	6717
3	1	8393
4	1	472
5	1	5160
6	1	4885
7	1	5545
8	1	363
9	1	3374
10	1	5535
11	1	150
12	1	213
13	1	2676
14	1	2015
15	1	9376
16	1	7154
17	1	9426
18	1	9974
19	1	1325
20	1	9984
21	1	3117
22	1	6336
23	1	9643
24	1	7994
25	1	4411
26	1	6609
27	1	7817
28	1	5999
29	1	601
30	1	5072
31	1	8755
32	1	3002
33	1	2027
34	1	3356
35	1	6328
36	1	7961
37	1	8298
38	1	1492
39	1	3967
40	1	9168
41	1	4707
42	1	4721
43	1	5599
44	1	98
45	1	5273
46	1	153
47	1	6456
48	1	7466
49	1	4665
50	1	2865
51	1	1645
52	1	3665
53	1	743
54	1	2790
55	1	9312
56	1	6899
57	1	4804
58	1	4961
59	1	2347
60	1	1707
61	1	2999
62	1	1440
63	1	9612
64	1	3566
65	1	8754
66	1	8387
67	1	4991
68	1	9076
69	1	78
70	1	9263
71	1	8411
72	1	6579
73	1	1269
74	1	8286
75	1	6897
76	1	5004
77	1	3828
78	1	8986
79	1	4347
80	1	6513
81	1	4393
82	1	7087
83	1	774
84	1	1131
85	1	6418
86	1	388
87	1	770
88	1	1108
89	1	7364
90	1	7881
91	1	5467
92	1	5551
93	1	7331
94	1	9919
95	1	677
96	1	2283
97	1	1578
98	1	7042
99	1	7231
100	1	8545
