Site_Index	Partition_Index	Rate_Category
1	1	1925
2	1	4168
3	1	2350
4	1	5693
5	1	4445
6	1	459
7	1	7905
8	1	4493
9	1	9805
10	1	5231
11	1	1505
12	1	4312
13	1	5429
14	1	9560
15	1	7279
16	1	7687
17	1	795
18	1	7454
19	1	6910
20	1	1461
21	1	6382
22	1	6870
23	1	9610
24	1	7184
25	1	8157
26	1	796
27	1	5286
28	1	9249
29	1	3642
30	1	7165
31	1	8103
32	1	7312
33	1	8768
34	1	7782
35	1	4956
36	1	1827
37	1	199
38	1	4189
39	1	1580
40	1	9374
41	1	1445
42	1	1656
43	1	8888
44	1	2632
45	1	5710
46	1	4006
47	1	3975
48	1	3351
49	1	7458
50	1	366
51	1	6597
52	1	2715
53	1	3909
54	1	5586
55	1	8869
56	1	897
57	1	2494
58	1	6120
59	1	2835
60	1	7152
61	1	1642
62	1	9075
63	1	6595
64	1	2728
65	1	3745
66	1	7407
67	1	466
68	1	4502
69	1	1169
70	1	6301
71	1	7677
72	1	7577
73	1	1172
74	1	2522
75	1	9487
76	1	2968
77	1	9465
78	1	8958
79	1	7436
80	1	477
81	1	1390
82	1	7438
83	1	6322
84	1	1639
85	1	165
86	1	86
87	1	4584
88	1	508
89	1	8207
90	1	1741
91	1	1240
92	1	1709
93	1	2261
94	1	2295
95	1	7818
96	1	1333
97	1	2030
98	1	8135
99	1	5184
100	1	7271
