Site_Index	Partition_Index	Rate_Category
1	1	6
2	1	12
3	1	4
4	1	6
5	1	6
6	1	15
7	1	14
8	1	9
9	1	1
10	1	1
11	1	3
12	1	14
13	1	5
14	1	9
15	1	13
16	1	14
17	1	11
18	1	7
19	1	4
20	1	5
21	1	3
22	1	15
23	1	10
24	1	15
25	1	9
26	1	2
27	1	7
28	1	10
29	1	6
30	1	7
31	1	10
32	1	5
33	1	1
34	1	9
35	1	13
36	1	13
37	1	15
38	1	15
39	1	8
40	1	13
41	1	1
42	1	2
43	1	1
44	1	2
45	1	14
46	1	3
47	1	15
48	1	13
49	1	9
50	1	9
51	1	12
52	1	10
53	1	2
54	1	2
55	1	7
56	1	14
57	1	5
58	1	13
59	1	2
60	1	7
61	1	12
62	1	4
63	1	1
64	1	8
65	1	7
66	1	5
67	1	5
68	1	1
69	1	12
70	1	13
71	1	15
72	1	6
73	1	2
74	1	1
75	1	9
76	1	12
77	1	9
78	1	4
79	1	9
80	1	14
81	1	4
82	1	15
83	1	15
84	1	2
85	1	2
86	1	15
87	1	11
88	1	8
89	1	3
90	1	1
91	1	1
92	1	5
93	1	12
94	1	15
95	1	3
96	1	14
97	1	5
98	1	14
99	1	6
100	1	12
