Site_Index	Partition_Index	Rate_Category
1	1	14
2	1	11
3	1	13
4	1	10
5	1	6
6	1	5
7	1	5
8	1	2
9	1	14
10	1	7
11	1	7
12	1	10
13	1	7
14	1	5
15	1	9
16	1	1
17	1	15
18	1	3
19	1	11
20	1	4
21	1	8
22	1	10
23	1	9
24	1	9
25	1	5
26	1	9
27	1	13
28	1	9
29	1	4
30	1	4
31	1	9
32	1	1
33	1	7
34	1	9
35	1	2
36	1	14
37	1	11
38	1	8
39	1	4
40	1	5
41	1	8
42	1	8
43	1	12
44	1	11
45	1	11
46	1	12
47	1	5
48	1	14
49	1	12
50	1	3
51	1	1
52	1	15
53	1	5
54	1	1
55	1	2
56	1	3
57	1	2
58	1	7
59	1	14
60	1	4
61	1	3
62	1	6
63	1	13
64	1	1
65	1	8
66	1	5
67	1	7
68	1	9
69	1	4
70	1	11
71	1	7
72	1	2
73	1	15
74	1	7
75	1	2
76	1	7
77	1	11
78	1	15
79	1	3
80	1	1
81	1	9
82	1	9
83	1	7
84	1	6
85	1	1
86	1	10
87	1	3
88	1	3
89	1	6
90	1	13
91	1	6
92	1	5
93	1	13
94	1	15
95	1	14
96	1	3
97	1	12
98	1	3
99	1	1
100	1	7
