Site_Index	Partition_Index	Rate_Category
1	1	2
2	1	14
3	1	2
4	1	14
5	1	3
6	1	10
7	1	15
8	1	7
9	1	6
10	1	10
11	1	13
12	1	2
13	1	4
14	1	9
15	1	11
16	1	7
17	1	3
18	1	8
19	1	9
20	1	15
21	1	8
22	1	7
23	1	10
24	1	5
25	1	5
26	1	10
27	1	4
28	1	12
29	1	5
30	1	1
31	1	13
32	1	8
33	1	2
34	1	15
35	1	13
36	1	13
37	1	3
38	1	8
39	1	7
40	1	14
41	1	7
42	1	8
43	1	9
44	1	10
45	1	10
46	1	13
47	1	1
48	1	3
49	1	11
50	1	10
51	1	10
52	1	12
53	1	2
54	1	1
55	1	1
56	1	1
57	1	5
58	1	13
59	1	14
60	1	3
61	1	5
62	1	15
63	1	8
64	1	6
65	1	12
66	1	15
67	1	5
68	1	6
69	1	14
70	1	15
71	1	1
72	1	3
73	1	6
74	1	7
75	1	10
76	1	12
77	1	11
78	1	3
79	1	5
80	1	7
81	1	10
82	1	3
83	1	6
84	1	7
85	1	7
86	1	3
87	1	1
88	1	13
89	1	3
90	1	6
91	1	15
92	1	4
93	1	5
94	1	15
95	1	13
96	1	1
97	1	1
98	1	13
99	1	13
100	1	14
