Site_Index	Partition_Index	Rate_Category
1	1	13
2	1	1
3	1	10
4	1	7
5	1	10
6	1	1
7	1	14
8	1	15
9	1	8
10	1	7
11	1	9
12	1	11
13	1	3
14	1	9
15	1	1
16	1	2
17	1	6
18	1	9
19	1	9
20	1	1
21	1	5
22	1	4
23	1	7
24	1	10
25	1	1
26	1	14
27	1	7
28	1	10
29	1	15
30	1	14
31	1	15
32	1	3
33	1	11
34	1	7
35	1	1
36	1	9
37	1	8
38	1	11
39	1	2
40	1	9
41	1	14
42	1	9
43	1	1
44	1	8
45	1	8
46	1	4
47	1	1
48	1	14
49	1	8
50	1	9
51	1	11
52	1	11
53	1	15
54	1	5
55	1	6
56	1	11
57	1	5
58	1	9
59	1	6
60	1	14
61	1	5
62	1	13
63	1	3
64	1	13
65	1	15
66	1	9
67	1	2
68	1	4
69	1	11
70	1	1
71	1	8
72	1	1
73	1	11
74	1	14
75	1	12
76	1	13
77	1	8
78	1	4
79	1	10
80	1	3
81	1	14
82	1	3
83	1	4
84	1	14
85	1	10
86	1	15
87	1	9
88	1	4
89	1	13
90	1	12
91	1	7
92	1	3
93	1	14
94	1	10
95	1	15
96	1	4
97	1	4
98	1	11
99	1	12
100	1	9
