Site_Index	Partition_Index	Rate_Category
1	1	1
2	1	8
3	1	4
4	1	5
5	1	6
6	1	2
7	1	6
8	1	7
9	1	9
10	1	13
11	1	4
12	1	15
13	1	9
14	1	9
15	1	12
16	1	11
17	1	12
18	1	7
19	1	15
20	1	14
21	1	6
22	1	13
23	1	14
24	1	10
25	1	7
26	1	14
27	1	2
28	1	7
29	1	3
30	1	10
31	1	1
32	1	10
33	1	4
34	1	8
35	1	10
36	1	13
37	1	8
38	1	2
39	1	11
40	1	7
41	1	7
42	1	13
43	1	3
44	1	3
45	1	5
46	1	15
47	1	12
48	1	8
49	1	6
50	1	7
51	1	11
52	1	13
53	1	4
54	1	4
55	1	10
56	1	7
57	1	8
58	1	5
59	1	1
60	1	2
61	1	14
62	1	6
63	1	9
64	1	4
65	1	14
66	1	1
67	1	11
68	1	3
69	1	11
70	1	15
71	1	8
72	1	5
73	1	14
74	1	1
75	1	1
76	1	7
77	1	5
78	1	4
79	1	2
80	1	12
81	1	13
82	1	6
83	1	13
84	1	12
85	1	8
86	1	2
87	1	15
88	1	11
89	1	4
90	1	3
91	1	13
92	1	8
93	1	5
94	1	4
95	1	6
96	1	1
97	1	4
98	1	8
99	1	4
100	1	12
