Site_Index	Partition_Index	Rate_Category
1	1	11
2	1	4
3	1	10
4	1	8
5	1	9
6	1	10
7	1	4
8	1	12
9	1	1
10	1	11
11	1	14
12	1	14
13	1	6
14	1	2
15	1	2
16	1	1
17	1	15
18	1	4
19	1	7
20	1	3
21	1	2
22	1	1
23	1	11
24	1	2
25	1	3
26	1	15
27	1	4
28	1	9
29	1	2
30	1	9
31	1	9
32	1	10
33	1	5
34	1	12
35	1	4
36	1	4
37	1	7
38	1	14
39	1	1
40	1	8
41	1	3
42	1	4
43	1	6
44	1	4
45	1	2
46	1	13
47	1	6
48	1	3
49	1	1
50	1	12
51	1	4
52	1	3
53	1	14
54	1	11
55	1	11
56	1	8
57	1	12
58	1	13
59	1	14
60	1	6
61	1	6
62	1	5
63	1	3
64	1	3
65	1	10
66	1	11
67	1	12
68	1	7
69	1	2
70	1	2
71	1	3
72	1	8
73	1	12
74	1	3
75	1	12
76	1	12
77	1	5
78	1	5
79	1	5
80	1	2
81	1	5
82	1	15
83	1	3
84	1	8
85	1	1
86	1	14
87	1	5
88	1	4
89	1	1
90	1	14
91	1	8
92	1	7
93	1	12
94	1	2
95	1	14
96	1	2
97	1	7
98	1	14
99	1	10
100	1	1
