Site_Index	Partition_Index	Rate_Category
1	1	2
2	1	12
3	1	11
4	1	14
5	1	4
6	1	1
7	1	14
8	1	7
9	1	15
10	1	9
11	1	9
12	1	3
13	1	10
14	1	13
15	1	12
16	1	10
17	1	13
18	1	9
19	1	8
20	1	6
21	1	8
22	1	12
23	1	5
24	1	12
25	1	3
26	1	12
27	1	6
28	1	11
29	1	15
30	1	7
31	1	11
32	1	8
33	1	11
34	1	11
35	1	11
36	1	8
37	1	7
38	1	10
39	1	10
40	1	9
41	1	1
42	1	9
43	1	8
44	1	14
45	1	7
46	1	4
47	1	8
48	1	3
49	1	1
50	1	4
51	1	8
52	1	2
53	1	2
54	1	7
55	1	12
56	1	6
57	1	2
58	1	7
59	1	7
60	1	9
61	1	2
62	1	4
63	1	9
64	1	11
65	1	4
66	1	3
67	1	4
68	1	11
69	1	12
70	1	9
71	1	13
72	1	12
73	1	2
74	1	10
75	1	11
76	1	3
77	1	13
78	1	7
79	1	11
80	1	5
81	1	13
82	1	2
83	1	3
84	1	1
85	1	5
86	1	1
87	1	7
88	1	9
89	1	9
90	1	3
91	1	12
92	1	1
93	1	10
94	1	8
95	1	6
96	1	3
97	1	15
98	1	15
99	1	9
100	1	4
