Site_Index	Partition_Index	Rate_Category
1	1	4
2	1	9
3	1	12
4	1	6
5	1	1
6	1	8
7	1	7
8	1	14
9	1	13
10	1	15
11	1	4
12	1	13
13	1	15
14	1	9
15	1	10
16	1	3
17	1	14
18	1	13
19	1	4
20	1	9
21	1	13
22	1	12
23	1	5
24	1	4
25	1	5
26	1	15
27	1	9
28	1	2
29	1	1
30	1	6
31	1	7
32	1	11
33	1	7
34	1	14
35	1	6
36	1	8
37	1	11
38	1	4
39	1	15
40	1	11
41	1	8
42	1	7
43	1	8
44	1	11
45	1	3
46	1	11
47	1	10
48	1	9
49	1	7
50	1	1
51	1	12
52	1	10
53	1	2
54	1	4
55	1	6
56	1	5
57	1	9
58	1	3
59	1	7
60	1	6
61	1	1
62	1	6
63	1	9
64	1	2
65	1	6
66	1	12
67	1	14
68	1	14
69	1	14
70	1	6
71	1	11
72	1	2
73	1	13
74	1	12
75	1	15
76	1	13
77	1	4
78	1	4
79	1	12
80	1	3
81	1	3
82	1	15
83	1	2
84	1	7
85	1	11
86	1	9
87	1	14
88	1	4
89	1	5
90	1	13
91	1	12
92	1	13
93	1	1
94	1	9
95	1	9
96	1	10
97	1	11
98	1	15
99	1	2
100	1	6
