Site_Index	Partition_Index	Rate_Category
1	1	1
2	1	8
3	1	6
4	1	6
5	1	11
6	1	15
7	1	10
8	1	12
9	1	3
10	1	12
11	1	4
12	1	13
13	1	3
14	1	3
15	1	4
16	1	11
17	1	5
18	1	10
19	1	6
20	1	10
21	1	1
22	1	10
23	1	13
24	1	12
25	1	1
26	1	11
27	1	5
28	1	11
29	1	5
30	1	11
31	1	13
32	1	8
33	1	6
34	1	4
35	1	13
36	1	6
37	1	5
38	1	6
39	1	10
40	1	10
41	1	8
42	1	12
43	1	10
44	1	13
45	1	8
46	1	14
47	1	1
48	1	6
49	1	11
50	1	10
51	1	14
52	1	12
53	1	8
54	1	1
55	1	14
56	1	9
57	1	12
58	1	15
59	1	11
60	1	2
61	1	7
62	1	11
63	1	15
64	1	14
65	1	3
66	1	2
67	1	7
68	1	11
69	1	14
70	1	5
71	1	5
72	1	2
73	1	7
74	1	8
75	1	14
76	1	11
77	1	2
78	1	3
79	1	8
80	1	4
81	1	5
82	1	4
83	1	6
84	1	12
85	1	6
86	1	6
87	1	1
88	1	1
89	1	8
90	1	11
91	1	15
92	1	5
93	1	8
94	1	10
95	1	5
96	1	9
97	1	15
98	1	1
99	1	1
100	1	2
