Site_Index	Partition_Index	Rate_Category
1	1	9
2	1	5
3	1	3
4	1	14
5	1	5
6	1	7
7	1	1
8	1	1
9	1	15
10	1	1
11	1	1
12	1	13
13	1	4
14	1	13
15	1	12
16	1	1
17	1	15
18	1	6
19	1	12
20	1	14
21	1	3
22	1	1
23	1	3
24	1	10
25	1	6
26	1	12
27	1	11
28	1	2
29	1	4
30	1	11
31	1	3
32	1	5
33	1	8
34	1	13
35	1	13
36	1	8
37	1	13
38	1	11
39	1	15
40	1	12
41	1	6
42	1	10
43	1	10
44	1	6
45	1	10
46	1	8
47	1	1
48	1	11
49	1	3
50	1	9
51	1	9
52	1	4
53	1	1
54	1	8
55	1	13
56	1	13
57	1	11
58	1	15
59	1	6
60	1	4
61	1	14
62	1	9
63	1	5
64	1	11
65	1	1
66	1	6
67	1	10
68	1	6
69	1	5
70	1	15
71	1	8
72	1	14
73	1	1
74	1	11
75	1	8
76	1	6
77	1	4
78	1	4
79	1	13
80	1	4
81	1	13
82	1	6
83	1	11
84	1	5
85	1	14
86	1	15
87	1	14
88	1	8
89	1	2
90	1	3
91	1	10
92	1	10
93	1	4
94	1	1
95	1	8
96	1	15
97	1	3
98	1	4
99	1	9
100	1	13
